"URL","MobileURL","Date","Title","Source"
"https://www.washingtonpost.com/world/dem-lawmakers-urge-biden-to-void-visa-of-brazils-bolsonaro/2023/01/12/9e363456-9297-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/12 18:15:00","Dem lawmakers urge Biden to void visa of Brazil Bolsonaro","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/12/biden-calls-changing-big-tech-moderation-rules-not-how/",NA,"2023/01/12 17:30:00","Biden calls for changing Big Tech moderation rules . But not how .","washingtonpost.com"
"https://www.washingtonpost.com/dc-md-va/2023/01/12/proud-boys-trial-live-updates/",NA,"2023/01/12 17:15:00","Proud Boys trial : Live coverage and latest updates , January 12","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/12/gop-thrusts-gas-stoves-biden-green-agenda-into-culture-wars/",NA,"2023/01/12 14:15:00","GOP thrusts gas stoves , Biden green agenda into the culture wars","washingtonpost.com"
"https://www.washingtonpost.com/business/big-lesson-of-the-ukraine-war-theres-only-one-superpower/2023/01/12/755fb8c0-9271-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/12 13:15:00","Big Lesson of the Ukraine War : There Only One Superpower","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/12/view-house-gop-k-street/",NA,"2023/01/12 11:30:00","The view of the House GOP from K Street - The Washington Post","washingtonpost.com"
"https://www.washingtonpost.com/national-security/2023/01/11/trump-subpoena-jan6-campaign-officials/",NA,"2023/01/12 01:00:00","Jan . 6 subpoena seeks info on voting machines , fraud claims from Trump campaign aides","washingtonpost.com"
"https://www.washingtonpost.com/nation/2023/01/11/cbp-pursuits/",NA,"2023/01/12 00:45:00","New rules for CBP chases - The Washington Post","washingtonpost.com"
"https://www.washingtonpost.com/media/2023/01/13/biden-documents-media-scandal/",NA,"2023/01/13 23:15:00","Biden classified documents are a media test and opportunity","washingtonpost.com"
"https://www.washingtonpost.com/business/energy/biden-isnt-coming-for-your-gas-stove-states-are/2023/01/13/12353d1e-9353-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/13 23:00:00","Biden Isnt Coming for Your Gas Stove . States Are . - The Washington Post","washingtonpost.com"
"https://www.washingtonpost.com/politics/montana-man-who-brought-young-son-to-us-capitol-riot-charged/2023/01/13/1b8455d6-9375-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/13 20:30:00","Montana man who brought juvenile son to Capitol riot charged","washingtonpost.com"
"https://www.washingtonpost.com/world/us-delegation-is-going-to-cuba-to-discuss-law-enforcement/2023/01/13/3a916424-936f-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/13 19:15:00","US delegation is going to Cuba to discuss law enforcement","washingtonpost.com"
"https://www.washingtonpost.com/business/whats-the-debt-ceiling-and-will-the-us-raise-it/2023/01/13/f8aeb99e-936e-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/13 18:45:00","What the Debt Ceiling , and Will the US Raise It ? - The Washington Post","washingtonpost.com"
"https://www.washingtonpost.com/business/what-to-know-about-netanyahus-far-right-government-in-israel-quicktake/2023/01/13/166bdb9e-9363-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/13 17:30:00","What to Know About Netanyahu Far - Right Government in Israel : QuickTake","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/13/your-weekly-fix-nonpolitical-political-news/",NA,"2023/01/13 17:30:00","Your weekly fix of nonpolitical political news - The Washington Post","washingtonpost.com"
"https://www.washingtonpost.com/opinions/2023/01/13/free-for-all-letters-cheese-dream-sandwich/",NA,"2023/01/13 14:45:00","Opinion | Readers critique The Post : What a  cheese dream  sandwich consists of","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/13/top-chamber-lobbyist-talks-kevin-mccarthy-immigration-reform-woke-capitalism/",NA,"2023/01/13 11:30:00","Top Chamber lobbyist talks Kevin McCarthy , immigration reform and  woke capitalism","washingtonpost.com"
"https://www.washingtonpost.com/politics/bidens-delaware-home-is-now-a-player-in-document-drama/2023/01/13/c75ee0ac-9301-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/13 06:15:00","Biden Delaware home is now a player in document drama","washingtonpost.com"
"https://www.washingtonpost.com/dc-md-va/2023/01/12/proud-boys-trial-openings/",NA,"2023/01/13 01:30:00","Proud Boys led Jan . 6 riot to keep Trump in office , U . S . says at trial","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/12/biden-trump-classified-documents-politics/",NA,"2023/01/13 01:15:00","Biden document furor could muddy Democrat efforts to blast Trump","washingtonpost.com"
